"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","repo","developer","week","commits","lines_added","lines_deleted","files_changed","total_churn","churn_ratio","avg_lines_per_commit","avg_files_per_commit","risk_intensity","workload_intensity","refactor_signal","hour_std","is_after_hours","file_spread","commit_density"
-4.50044801599421,1.14788804201412,1.84996814923498,0.432313397660613,0.637164913345539,-1.4653146720969,1.44529635944027,-0.645057620714185,-0.146795343505408,-0.171354954613854,-0.143124466028247,-0.11643636329448,0.0919388757399077,0.0037721983336298,-7.51062937618796e-16,"requests","dev_requests_01","2024-05-06",1,257,174,8,431,0.67704280155642,431,8,19.826,6.06842558824411,0.403712296983759,2.07,0,2.19722457733622,0.693147180559945
-2.17459585240461,-1.67544400149871,-0.93200054011464,-0.907237313519325,-0.358956070971788,0.443057999896221,-0.0493658601654134,-0.0108421400840051,-0.117673339713771,0.0968592638420617,-0.00948973305867531,-0.0538612893879145,-0.106096158072982,-0.00297432212178999,-1.10624263000012e-16,"requests","dev_requests_01","2024-05-20",4,1096,344,4,1440,0.313868613138686,360,1,140.544,29.0923703839981,0.238888888888889,2.44,0,1.6094379124341,1.6094379124341
-2.09727421792808,-0.350557157781419,1.55606403369231,-0.501550007468654,-0.498071498313118,0.562488930032447,-0.0544965750227703,0.0957814914406167,0.0561553505885594,-0.0606249411989861,-0.203328067635908,-0.139153778347644,-0.0252455686144743,0.000361315287106969,-3.2473740454589e-16,"requests","dev_requests_01","2024-05-27",4,831,520,7,1351,0.62575210589651,337.75,1.75,91.868,28.8373610264116,0.384900074019245,2.72,0,2.07944154167984,1.6094379124341
-0.400864385939409,-0.515487125761711,2.87103313379459,-1.40367355902208,-0.72648031627519,0.812077736091606,0.214276437653114,0.0844571404203909,-0.267235120371276,-0.0018726390896124,-0.0824106516196771,0.141749990002549,0.0625056688438234,0.017543391907431,-3.99643031692905e-16,"requests","dev_requests_01","2024-06-03",7,1290,1036,6,2326,0.803100775193798,332.285714285714,0.857142857142857,138.895428571429,54.266346143116,0.445399828030954,2.09,0,1.94591014905531,2.07944154167984
-0.392425706954003,-0.76708374974238,-1.31921948785406,-0.739411433956625,-0.961591793330526,0.991988025224269,0.231944895479994,0.168608218923903,-0.482068398454269,0.000908014322516532,-0.0774757724780812,0.0998151094612594,0.0443332146158448,0.00768948300652658,-1.37297435033307e-16,"requests","dev_requests_01","2024-06-10",7,2155,631,7,2786,0.292807424593968,398,1,206.164,55.5290471923736,0.226489590811199,2.96,0,2.07944154167984,2.07944154167984
-0.374530094734685,0.0286093691492086,2.29783600672821,-1.32287098353215,-0.807358847691832,0.828442117900734,0.236141060293238,0.210070741811785,-0.186606679099278,0.0373288622470527,-0.131953754538243,0.0929521415029978,0.0871503887563874,0.0159827275612647,-4.20655711327395e-16,"requests","dev_requests_01","2024-06-17",7,1417,1038,8,2455,0.732533521524347,350.714285714286,1.14285714285714,115.657777777778,54.6440250248692,0.422810590631365,2.12,0,2.19722457733622,2.07944154167984
-1.13563249204139,0.881815888602338,-0.956420502561762,-0.593549716803739,-1.04810894425039,1.03352219708241,0.35126633841748,0.561809963324426,-0.0627872873886079,0.0434633606597065,0.00725087022922325,-0.0223118284050062,0.0109082509348244,0.0099068340201516,-5.70734025109757e-16,"requests","dev_requests_01","2024-06-24",6,1621,560,13,2181,0.345465761875386,363.5,2.16666666666667,86.9284285714286,46.1279829983581,0.256762952773957,2.79,0,2.63905732961526,1.94591014905531
-4.55616078294394,1.07978487670494,3.01717955238526,1.70983940931253,0.13033626458571,-0.578136174728859,1.34739951819636,-1.0173182234521,-0.159309082634532,-0.397366691957273,-0.0880511960240374,-0.148177156547271,-0.0401535307350112,-0.00466264401081323,-6.09014487236787e-16,"requests","dev_requests_02","2024-01-01",1,163,137,8,300,0.840490797546012,300,8,25.8,5.70711026474888,0.456666666666667,3.87,0,2.19722457733622,0.693147180559945
-1.92046697813272,0.39721673694408,-2.03574829223539,0.43696886483225,-0.684660085049504,0.479004893678931,-0.0639640540449775,0.251734520618297,-0.0594767024944012,-0.0200187571836272,-0.0360834338758787,0.124365757748008,-0.101591406922262,-0.0128033116735795,-4.51373553798849e-17,"requests","dev_requests_02","2024-01-08",4,1581,370,11,1951,0.234029095509171,487.75,2.75,118.685833333333,30.3064390678921,0.189646335212711,3.65,0,2.484906649788,1.6094379124341
-1.04864612644782,-1.88196348961142,0.937812989602273,-1.46248922880716,-0.478034574684864,0.608866231824374,0.19956451653541,0.00322330168984999,-0.415723596861228,0.133188781754176,0.126529448329676,-0.125919790451817,-0.0139571429195927,0.0160457444426587,-1.98599143610251e-16,"requests","dev_requests_02","2024-01-15",6,1294,678,3,1972,0.523956723338485,328.666666666667,0.5,201.144,45.5238630361357,0.343813387423935,2.04,0,1.38629436111989,1.94591014905531
-4.68185151848062,0.834867450601013,0.549585082709094,1.35569260818688,0.17906310556384,-0.709495717784995,1.48307546858558,-0.906837334550115,-0.213715916450816,0.0304500128375032,-0.131896507257797,-0.221824600271603,-0.0291751786816055,0.00399439387883646,-5.3350521666541e-16,"requests","dev_requests_02","2024-01-22",1,219,110,8,329,0.502283105022831,329,8,25.3695555555556,5.79909265446053,0.33434650455927,3.47,0,2.19722457733622,0.693147180559945
-2.69441879168087,-0.602182210406308,1.57854270756436,0.474778537033293,-1.10061568391623,1.70780404184219,0.0322194375624894,-0.0928827984044274,-0.0691806313754878,-0.0849108113889555,-0.174947663024497,-0.274363191250416,-0.109045617029724,0.0550548102202029,-4.19697811871288e-16,"requests","dev_requests_02","2024-02-12",4,337,208,7,545,0.617210682492582,136.25,1.75,58.315,25.2104759029796,0.381651376146789,4.28,0,2.07944154167984,1.6094379124341
-1.24406390377801,0.076961871612683,0.349266538237158,-1.49137092739973,-0.765153703046384,0.812478692632097,0.370524029430958,0.424527544365082,-0.124278185286229,0.0710403842979969,-0.172517978443271,-0.0553585064105409,0.0398706339968138,0.0199465889358478,-5.70856537873915e-16,"requests","dev_requests_02","2024-02-19",6,1294,619,9,1913,0.478361669242658,318.833333333333,1.5,69.6332,45.3417034320774,0.323575535807632,1.82,0,2.30258509299405,1.94591014905531
-4.12992168672652,-0.258970606084548,0.748075617987242,-0.365763535562653,0.803956020871682,-1.52213054978391,0.427152755546233,-0.506457420976837,0.119512749134669,-0.0520927224552544,-0.0956091054112591,-0.0886735212532529,0.32595807510208,0.0139317876651524,-8.00652193999127e-16,"requests","dev_requests_02","2024-02-26",1,350,183,5,533,0.522857142857143,533,5,28.0713333333333,6.2803958389602,0.343339587242026,1.58,0,1.79175946922805,0.693147180559945
-4.63810487048521,-0.41944616456294,-2.08176300179835,1.33082390283291,-0.0426281813691547,-0.207277694753397,0.927086681110698,-0.99648314533343,-0.0127263521283087,0.221498571741745,-0.024963070138956,0.109809085344707,-0.104152066233279,-7.42762058058844e-05,-1.92178429675971e-16,"requests","dev_requests_02","2024-03-11",1,271,55,6,326,0.202952029520295,326,6,37.0708571428571,5.78996017089725,0.168711656441718,3.98,0,1.94591014905531,0.693147180559945
-2.352997101376,-1.28270018049977,1.2928850684195,-0.660382909626073,0.040383410921176,-0.188874383434001,-0.405073773176439,-0.11049761446753,0.106050641004301,-0.0397722351437431,-0.0573394892140231,-0.158242656610417,0.0496696783051855,-0.00782434650871257,-1.9458722416744e-16,"requests","dev_requests_02","2024-03-18",3,864,504,4,1368,0.583333333333333,456,1.33333333333333,127.4976,21.6655074758653,0.368421052631579,2.33,0,1.6094379124341,1.38629436111989
-1.80346139957161,-3.5269778839336,-0.998180924987286,-0.0746684197145984,-0.204974487051965,0.335848499809322,-0.0161923660857607,0.0127185858047502,-0.170038606979538,0.152516627191235,0.643493952535582,-0.176695210069338,-0.149459427384375,-0.00731531942829888,4.4801923845948e-17,"requests","dev_requests_02","2024-03-25",4,1202,348,1,1550,0.289517470881864,387.5,0.25,520.8,29.3866206527062,0.224516129032258,3.36,0,0.693147180559945,1.6094379124341
-3.27599198137071,0.455312475881374,-0.854986842882437,0.409674187240287,0.0736692690918006,-0.604863929262947,0.177699581805543,-0.0876634335125568,0.0244235243200208,0.0702331882175855,-0.134515812229389,0.0251533613347517,0.0674590781059678,-0.00371727186678925,-5.10368586816643e-16,"requests","dev_requests_02","2024-04-15",2,793,278,9,1071,0.350567465321564,535.5,4.5,61.9038,13.9545626832615,0.259570494864613,2.89,0,2.30258509299405,1.09861228866811
-0.450626294374948,-2.14220658742536,1.74508885708282,-1.7127861313275,-0.0731437812004318,-0.113986952168417,0.0561604680923916,-0.107381507222139,-0.32859210409592,0.153227968502456,0.31899159341069,-0.107068574653527,-0.0596286457120116,-0.00350003707480486,4.20549494003165e-17,"requests","dev_requests_02","2024-04-29",6,1669,1050,2,2719,0.629119233073697,453.166666666667,0.333333333333333,275.525333333333,47.4503229557403,0.386171386539169,1.52,0,1.09861228866811,1.94591014905531
-0.182750619063879,-0.909114294507603,2.13455998821332,0.478253822037625,1.55015214077636,2.20912792930418,-0.146181020829974,-0.11378429390324,-0.295962243780855,0.0446902405870367,-0.0826439739288997,0.0134651612387665,0.0134107200100837,0.00108633548439439,-2.27631589210739e-17,"requests","dev_requests_02","2024-05-06",6,1430,1017,5,2447,0.711188811188811,407.833333333333,0.833333333333333,331.976333333333,46.8181598617933,0.415610952186351,4.07,1,1.79175946922805,1.94591014905531
-1.52849054557412,-0.0632826038550507,3.05441342948124,0.346694294356003,-0.964242944842431,1.26324468157258,-0.156457783660868,0.0330817481360128,-0.0657795236998304,-0.21187451791945,-0.122098051533946,0.021611932553948,-0.0356470734561842,0.00991740629902788,-4.10303156525246e-16,"requests","dev_requests_02","2024-05-13",5,780,655,8,1435,0.83974358974359,287,1.6,126.917777777778,36.3480837480408,0.456445993031359,3.98,0,2.19722457733622,1.79175946922805
-3.6425192883662,0.289874199857225,-1.83294616338852,-0.120182167367436,-0.0320791748110275,-0.347084108232007,0.583766945569778,-0.0553924463153548,0.157094023589913,0.107496046735249,-0.134549956550322,0.110024534101978,-0.0876986192236694,-0.00912161356117628,-4.61422717977978e-16,"requests","dev_requests_02","2024-05-27",2,675,162,9,837,0.24,418.5,4.5,39.8412,13.4620362009642,0.193548387096774,2.38,0,2.30258509299405,1.09861228866811
-2.08210717912494,-2.05058410657182,-0.918290620868413,-2.15603702415661,-0.371033891893168,0.589034271584994,0.371512443120475,0.0749525585887386,-0.282574593105666,0.162548846045551,0.133820469375812,-0.061280652106142,-0.14694362565156,0.0212647151886181,-7.87092382381972e-17,"requests","dev_requests_02","2024-06-03",5,994,301,3,1295,0.302816901408451,259,0.6,79.6425,35.8351893845611,0.232432432432432,1.23,0,1.38629436111989,1.79175946922805
-2.75613886054058,0.825920188258913,0.0736705162380947,-0.111909623685229,-0.332250638321666,0.0659973295871493,0.289864893127434,0.241381149193393,0.179053294401583,0.0176162596970636,-0.150721841452248,-0.137236199074889,-0.0325358639494739,-0.00668582794042999,-4.5601199615654e-16,"requests","dev_requests_02","2024-06-10",3,842,385,11,1227,0.457244655581948,409,3.66666666666667,53.579,21.3394263261213,0.313773431132844,2.62,0,2.484906649788,1.38629436111989
-1.16383028235959,-0.404972169033056,-0.08608775898202,0.873592832663338,-0.942852747645838,1.00897920365754,-0.320043722984256,0.0266382491259201,-0.229202802769925,0.0695906737427217,-0.138693122217632,-0.0595258890078657,-0.010800392778153,-0.00216607766544808,-2.36160469554757e-16,"requests","dev_requests_02","2024-06-17",5,1501,651,8,2152,0.433710859427049,430.4,1.6,218.069333333333,38.3730874868218,0.302509293680297,4.56,0,2.19722457733622,1.79175946922805
-2.64901702866667,-0.249420378020465,0.700401060455107,-0.866504722866296,-0.0859443143153546,-0.111634437496204,0.010515607725632,0.107459422202514,0.193691842573001,-0.0262229548469172,-0.230849480890765,-0.142487501845638,0.015476196151481,-0.00612514910732241,-2.60495129405355e-16,"requests","dev_requests_02","2024-06-24",3,808,419,7,1227,0.518564356435644,409,2.33333333333333,59.20275,21.3394263261213,0.341483292583537,1.93,0,2.07944154167984,1.38629436111989
-1.25490838860722,-0.826247403287703,-0.0208638710912073,0.59739505911677,-0.327384330301584,0.033094038691318,-0.642718980346541,-0.0212526551906072,-0.131343883151389,0.0407754971023212,-0.137485573650382,-0.0208361897269248,0.0298856667424527,-0.00746723840848356,1.16688143812986e-17,"requests","dev_requests_03","2024-01-01",4,1642,726,6,2368,0.442143727161998,592,1.5,261.156571428571,31.0808928166351,0.306587837837838,3.86,0,1.94591014905531,1.6094379124341
0.0530121887065226,0.205041005137351,1.5665706746445,-0.559131828426733,-0.882528801467518,0.764354199280102,0.0325641412556597,0.133832240161712,-0.16724847217476,0.112516993119766,-0.128734982569857,0.0533012054003321,0.072763594479006,0.00369303197986111,-2.36497135421217e-16,"requests","dev_requests_03","2024-01-08",7,1865,1203,9,3068,0.645040214477212,438.285714285714,1.28571428571429,181.012,56.2037493823382,0.392112125162973,2.95,0,2.30258509299405,2.07944154167984
-1.07495506938444,-0.199113997027656,-0.775583383737794,1.14744379265943,-0.992956524098449,0.992575802172143,-0.359878092007403,0.0555031067477758,-0.243243490385235,0.0407128028661016,-0.106131166285556,-0.0133915212534506,-0.0231396592103911,-0.00554666430185913,-2.37292879418129e-17,"requests","dev_requests_03","2024-01-15",5,1724,624,9,2348,0.361948955916473,469.6,1.8,227.2864,38.8087249232946,0.265758091993186,4.84,0,2.30258509299405,1.79175946922805
-2.38773065758502,0.719975813385688,-2.27256583579307,1.01340397680157,-1.12527930791139,1.23186867752955,0.221855238761362,0.249531882383561,-0.0211486406177973,0.0721454903383,0.0727809728579311,0.105520114138614,-0.197439554327907,-0.00536855167281316,-3.25655215121826e-16,"requests","dev_requests_03","2024-01-22",4,1128,234,13,1362,0.207446808510638,340.5,3.25,87.3625714285714,28.8697737267861,0.171806167400881,4.49,0,2.63905732961526,1.6094379124341
-2.86868791052583,-1.14385098048918,0.00571914987770254,-0.893412104553495,0.59000045299675,-1.14620559447689,-0.549716612239294,-0.114364445651444,0.149276661861426,0.0135913482485138,-0.0277362984370189,-0.0260525204164504,0.245860015352514,0.00240634456609006,-3.31833339144952e-16,"requests","dev_requests_03","2024-01-29",2,876,379,4,1255,0.432648401826484,627.5,2,80.32,14.2713746940563,0.30199203187251,1.6,0,1.6094379124341,1.09861228866811
0.918324423428602,-0.0430517381351805,-0.112415661895006,-0.0207481322323023,-1.07322297327952,0.84524613709973,0.0525719848847804,0.0354954512495819,-0.354411141442702,0.067858323707291,-0.102396194738009,0.031507727047342,0.119606885513639,0.000731940009687969,-1.53515822518255e-17,"requests","dev_requests_03","2024-02-05",8,2836,1261,9,4097,0.444640338504937,512.125,1.125,303.178,66.5460346303908,0.307786185013424,3.7,0,2.30258509299405,2.19722457733622
-0.0502354879343843,0.465087819537236,0.228247883399252,-1.50884337157433,-0.690190953176957,0.392989757654784,0.227592825332909,0.312749118451396,-0.137418445271895,0.074390260522896,-0.127829401713576,0.0015203263499296,0.0744242831957121,0.00226127230712838,-2.99028434534756e-16,"requests","dev_requests_03","2024-02-12",7,2216,1065,10,3281,0.480595667870036,468.714285714286,1.42857142857143,103.798909090909,56.6734579015503,0.324596159707406,1.74,0,2.39789527279837,2.07944154167984
0.330082851645857,0.230223142543721,0.599671452101354,-1.8281478387111,-0.803181136716732,0.595929330007859,0.398517837110684,0.228796625328467,-0.276252857181244,0.123114985792956,-0.121182764128736,0.0464393806240845,0.154532610841,0.0108839739638602,-3.73331582000768e-16,"requests","dev_requests_03","2024-02-19",8,2241,1165,9,3406,0.519857206604195,425.75,1.125,106.9484,65.0686993412877,0.342043452730476,1.57,0,2.30258509299405,2.19722457733622
0.937929397536637,-0.0413362630997464,-0.956017406678872,-1.23849683241052,-1.09408373931135,0.907201239454146,0.468598302765575,0.134192934886142,-0.521488703807328,-0.037339961992344,-0.0523746216097028,0.0932164349820852,0.222392001437511,0.00813680243925315,-1.94890819528922e-16,"requests","dev_requests_03","2024-03-04",9,3022,1046,9,4068,0.346128391793514,452,1,200.1456,74.8003729320152,0.257128810226155,2.46,0,2.30258509299405,2.30258509299405
-1.46700807111489,-0.115359180739593,-0.615774596370509,0.0848082872474242,-0.881872334642488,0.933395275933491,-0.0424961516572177,0.194906214653705,-0.1566890625655,0.0622163997805776,-0.136018587530325,-0.0372855230984472,-0.0340041442003439,0.000975525997258926,-2.08425204686012e-16,"requests","dev_requests_03","2024-03-11",5,1415,527,9,1942,0.37243816254417,388.4,1.8,139.824,37.8599422468872,0.271369721936148,3.6,0,2.30258509299405,1.79175946922805
-2.70068314509624,-0.0114140955537009,0.978261137646331,-0.0297237534476537,-0.369416870366153,0.31291190428349,-0.00518098951678277,0.0212562392864796,0.153027165297544,-0.0485575478202926,-0.215970107959393,-0.174800627698682,-0.00737010564303394,-0.00489160898638111,-4.63079348573122e-16,"requests","dev_requests_03","2024-03-18",3,706,393,8,1099,0.556657223796034,366.333333333333,2.66666666666667,72.7782222222222,21.0091963763594,0.357597816196542,2.98,0,2.19722457733622,1.38629436111989
-1.45957184082029,-0.052970461901579,-2.71553967521288,0.0617676319073538,-0.879935103869654,0.807678441134851,0.020346397475603,0.280442346862131,-0.195186109082435,-0.119470119455949,-0.0179571271719133,0.256222713643838,-0.135252607941111,-0.0126292793827849,3.37577578501062e-17,"requests","dev_requests_03","2024-03-25",5,1929,320,10,2249,0.165889061689995,449.8,2,144.344909090909,38.5934274759923,0.142285460204535,3.53,0,2.39789527279837,1.79175946922805
-1.71702086252088,0.684569792792897,1.37183446205772,-0.734374533503062,-0.23893855046857,-0.1270112384104,-0.0626988346269561,0.311953589630354,0.179233214446838,-0.0353572773965402,-0.183370100518103,-0.0551947100453869,0.00551834031393587,-0.00876946880907632,-4.29211773655228e-16,"requests","dev_requests_03","2024-04-08",4,1207,752,10,1959,0.623032311516156,489.75,2.5,73.0172727272727,30.3227990088983,0.383869321082185,2.05,0,2.39789527279837,1.6094379124341
-3.3334621257278,0.099324907866988,0.865682978172467,1.5355727150169,-0.407644651270879,0.332843085030131,-0.0385323660205799,-0.434756035659958,0.0343856547193564,-0.0457083849644782,-0.156348341227475,-0.199647286339056,0.0422426685390833,-0.00441689704623122,-4.8002308742136e-16,"requests","dev_requests_03","2024-04-15",2,498,272,8,770,0.546184738955823,385,4,78.54,13.2953767471267,0.353246753246753,4.59,0,2.19722457733622,1.09861228866811
0.817715428805712,1.41115207933021,-0.0863225912836961,-2.12720284568542,-1.02442527722809,0.692247119678113,0.678815387683297,0.522132204816747,-0.11008119074389,0.0702763584154018,0.0818954836964056,0.0205252358206839,0.25758398643857,0.0127243162155478,-6.53648322307057e-16,"requests","dev_requests_03","2024-04-22",9,2709,1236,14,3945,0.4562569213732,438.333333333333,1.55555555555556,62.068,74.524119179243,0.313307984790875,1.18,0,2.70805020110221,2.30258509299405
-1.97935148876056,0.824489436248968,3.33215052331142,-0.873018843377092,-0.345188391409874,0.198399361667968,0.111204709814929,0.311867469542494,0.31665715447466,-0.322206696626941,-0.152654026497491,0.073079855421596,-0.0602163690718768,-0.0113492259253878,-4.41011861353097e-16,"requests","dev_requests_03","2024-04-29",4,777,694,10,1471,0.893178893178893,367.75,2.5,51.8861818181818,29.1775091971553,0.471787899388171,1.94,0,2.39789527279837,1.6094379124341
-3.44982109499977,1.97918997346249,-0.972835424282617,1.11197739890991,-0.00986885670807404,-0.775215065388548,0.8295053316037,0.0389460919874518,-0.138100492814731,0.119297040766136,0.0933706754307623,0.00101025461720277,-0.038702388474215,-0.00571440878751332,-6.97275195277686e-16,"requests","dev_requests_03","2024-05-06",2,817,289,14,1106,0.353733170134639,553,7,47.7792,14.0188178654173,0.26130198915009,3.24,0,2.70805020110221,1.09861228866811
-0.869180346011016,-1.78428965142968,1.0764302293481,-1.69064370438898,-0.337252028940437,0.335388028784025,0.15144130592278,-0.014981067962334,-0.375120808149339,0.129626360052956,0.121160764812457,-0.110243760114547,-0.0190062358728161,0.00736977649990986,-9.65732198996648e-17,"requests","dev_requests_03","2024-05-20",6,1458,794,3,2252,0.544581618655693,375.333333333333,0.5,190.294,46.3201076425935,0.352575488454707,1.69,0,1.38629436111989,1.94591014905531
-4.66594862359898,1.26345012110104,-0.477024189557717,1.13072197263907,0.466370808263648,-1.34662466426442,1.68372527544695,-0.745355948381477,-0.406945568373905,0.164344746974535,-0.0766984983737631,-0.0313778146311197,-0.0160029333653698,0.0055364835553208,-5.80209425594707e-16,"requests","dev_requests_03","2024-05-27",1,327,127,9,454,0.388379204892966,454,9,25.9688,6.12029741895095,0.279735682819383,2.86,0,2.30258509299405,0.693147180559945
-1.85678733594122,-0.65865682734985,-1.24459853819868,0.00495844351229588,-0.503384361489324,0.396200250101279,-0.233436719988008,0.076728190735385,-0.111241733120229,0.0307028099997343,-0.135401490054665,0.0375170652840977,-0.058860466466659,-0.00940175149034248,-6.37028770775841e-17,"requests","dev_requests_03","2024-06-03",4,1433,431,7,1864,0.300767620376832,466,1.75,154.246,30.1240653283117,0.231223175965665,3.31,0,2.07944154167984,1.6094379124341
-1.23891158205025,1.48709127605578,-0.302909532448187,-1.21540582032137,-0.439825768692715,-0.0451543823605268,0.278461504664909,0.665318188278851,0.199102010608597,0.014313718305395,-0.0088278672536225,-0.0749156700485844,-0.0131450500519071,-0.00593505705249877,-5.11265134701235e-16,"requests","dev_requests_03","2024-06-10",5,1763,757,14,2520,0.429381735677822,504,2.8,50.736,39.1620546359396,0.300396825396825,1.51,0,2.70805020110221,1.79175946922805
0.988222678536634,-1.37229397274721,2.34054826134589,-1.03346065836977,2.17024857567726,1.07677986183035,0.0735236960269945,-0.215352723343573,-0.230499512566075,0.214741836513841,0.100172171776952,0.0936096702909167,-0.0561928181763019,-0.00827901965022946,2.26151472370588e-16,"requests","dev_requests_03","2024-06-17",7,2228,1640,3,3868,0.736086175942549,552.571428571429,0.428571428571429,404.206,57.8252594829036,0.423991726990693,2.09,1,1.38629436111989,2.07944154167984
-3.59551341836948,1.43540331416552,-0.748107769836884,-0.0489493940407716,0.127394868069133,-0.798323868443113,0.91294080058096,0.126420134749545,0.0890768746255978,0.0826918482644192,-0.0775177444272717,-0.040734445462447,-0.0347331373208293,-0.00615474424035404,-6.288224769888e-16,"requests","dev_requests_03","2024-06-24",2,692,254,12,946,0.367052023121387,473,6,29.3987692307692,13.7065981863722,0.268498942917548,2.02,0,2.56494935746154,1.09861228866811
0.957927674291944,1.20886186693772,-0.315649960644429,1.23379712580455,-1.12254496747736,0.642077807273765,-0.377239599647786,0.128372768582079,-0.0722266834637253,0.0251909314588129,0.0807481507766805,-0.048477193223528,0.0227916079342259,-0.00410582254089566,-1.95232832054285e-17,"requests","dev_requests_04","2024-01-01",7,3127,1399,14,4526,0.447393668052446,646.571428571429,2,290.870933333333,58.9247032320517,0.309102960671675,4.82,0,2.70805020110221,2.07944154167984
